   ,mean_fit_time       ,std_fit_time         ,mean_score_time     ,std_score_time       ,param_model__C    ,param_model__cache_size,param_model__gamma   ,param_model__kernel,param_model__max_iter,params                                                                                                                                              ,split0_test_score    ,split1_test_score   ,split2_test_score    ,mean_test_score      ,std_test_score      ,rank_test_score
12 ,0.08661572138468425 ,0.005433676586912231 ,0.04530636469523112 ,0.0074036112381121654,50.678715783717834,1000                   ,0.2760343817804307   ,rbf                ,2639                 ,"{'model__C': 50.678715783717834, 'model__cache_size': 1000, 'model__gamma': 0.2760343817804307, 'model__kernel': 'rbf', 'model__max_iter': 2639}"  ,0.4015435307245816   ,0.5092064422180846  ,0.3331118566153326   ,0.4146206098526663   ,0.07248256465542999 ,13
13 ,0.10103130340576172 ,0.009233404543969804 ,0.03865949312845866 ,0.0012447192984294422,35.17018213629157 ,500                    ,0.16613281990870288  ,rbf                ,8194                 ,"{'model__C': 35.17018213629157, 'model__cache_size': 500, 'model__gamma': 0.16613281990870288, 'model__kernel': 'rbf', 'model__max_iter': 8194}"   ,0.3559630448359731   ,0.5314194791309803  ,0.3558683755403689   ,0.4144169665024407   ,0.08273327912278328 ,14
14 ,0.08443546295166016 ,0.0026569753333330966,0.041975180308024086,0.005351288928627661 ,12.502623200745628,200                    ,0.13634049614125027  ,rbf                ,7758                 ,"{'model__C': 12.502623200745628, 'model__cache_size': 200, 'model__gamma': 0.13634049614125027, 'model__kernel': 'rbf', 'model__max_iter': 7758}"  ,0.30157530638859364  ,0.5611902942647014  ,0.37437652122276555  ,0.4123807072920202   ,0.1093411301129567  ,15
15 ,0.07032616933186848 ,0.0009334863764678131,0.04392162958780924 ,0.005930575773780448 ,4.69461950508178  ,500                    ,0.06784912926673597  ,rbf                ,4147                 ,"{'model__C': 4.69461950508178, 'model__cache_size': 500, 'model__gamma': 0.06784912926673597, 'model__kernel': 'rbf', 'model__max_iter': 4147}"    ,0.26378201334770957  ,0.569011182242007   ,0.4027349554031837   ,0.4118427169976335   ,0.12477559824720506 ,16
16 ,0.0719599723815918  ,0.002829065262046148 ,0.04064281781514486 ,0.005433116288188715 ,5.983876860868068 ,200                    ,0.09190821536272646  ,rbf                ,3095                 ,"{'model__C': 5.983876860868068, 'model__cache_size': 200, 'model__gamma': 0.09190821536272646, 'model__kernel': 'rbf', 'model__max_iter': 3095}"   ,0.2698663444753189   ,0.5784618706163351  ,0.38255490348382803  ,0.410294372858494    ,0.1275013942654581  ,17
17 ,0.08441329002380371 ,0.011319564094198549 ,0.03847257296244303 ,0.0018247228775927374,9.563694654031945 ,500                    ,0.3659251082813159   ,rbf                ,7976                 ,"{'model__C': 9.563694654031945, 'model__cache_size': 500, 'model__gamma': 0.3659251082813159, 'model__kernel': 'rbf', 'model__max_iter': 7976}"    ,0.29768645462965815  ,0.5066251042992667  ,0.42504629716044784  ,0.40978595202979085  ,0.08597867344704314 ,18
18 ,0.07862099011739095 ,0.004187778901205653 ,0.03598411877950033 ,0.0008221887275402765,4.778961126377175 ,1000                   ,0.060893468785977505 ,rbf                ,3552                 ,"{'model__C': 4.778961126377175, 'model__cache_size': 1000, 'model__gamma': 0.060893468785977505, 'model__kernel': 'rbf', 'model__max_iter': 3552}" ,0.2616386789296281   ,0.5647645982809752  ,0.4023401512756749   ,0.4095811428287594   ,0.12385651568018463 ,19
19 ,0.07198055585225423 ,0.0028907259818085965,0.03669301668802897 ,0.0012400555347841554,4.193460988043928 ,1000                   ,0.05683148056814483  ,rbf                ,1230                 ,"{'model__C': 4.193460988043928, 'model__cache_size': 1000, 'model__gamma': 0.05683148056814483, 'model__kernel': 'rbf', 'model__max_iter': 1230}"  ,0.2652419459032922   ,0.556435882621911   ,0.40409106365979874  ,0.40858963072833393  ,0.11892197729232482 ,20
20 ,0.06929628054300944 ,0.005731050083684657 ,0.045067787170410156,0.009145754049484896 ,3.4993721443479084,500                    ,0.04960365360493639  ,rbf                ,1072                 ,"{'model__C': 3.4993721443479084, 'model__cache_size': 500, 'model__gamma': 0.04960365360493639, 'model__kernel': 'rbf', 'model__max_iter': 1072}"  ,0.27168951958978893  ,0.5428207643468608  ,0.40847357829582387  ,0.4076612874108245   ,0.11069035740370882 ,21
21 ,0.0772848129272461  ,0.0017048806084856735,0.04397789637247721 ,0.0071107512611612855,7.666137595445494 ,1000                   ,0.1188792356281234   ,rbf                ,8829                 ,"{'model__C': 7.666137595445494, 'model__cache_size': 1000, 'model__gamma': 0.1188792356281234, 'model__kernel': 'rbf', 'model__max_iter': 8829}"   ,0.2885763598871137   ,0.561312932073448   ,0.37258196797098253  ,0.40749041997718144  ,0.11404753239502    ,22
22 ,0.12499515215555827 ,0.011039502280105123 ,0.04568258921305338 ,0.0023347850278449484,88.13473778072907 ,1000                   ,0.1614195686122846   ,rbf                ,7936                 ,"{'model__C': 88.13473778072907, 'model__cache_size': 1000, 'model__gamma': 0.1614195686122846, 'model__kernel': 'rbf', 'model__max_iter': 7936}"   ,0.4202506083948342   ,0.5020204379771018  ,0.29862667816924615  ,0.406965908180394    ,0.08356481646815475 ,23
23 ,0.12105925877888997 ,0.0026946850878008456,0.0403294563293457  ,0.0045088057601935455,68.94842705050947 ,500                    ,0.14798070809605152  ,rbf                ,7599                 ,"{'model__C': 68.94842705050947, 'model__cache_size': 500, 'model__gamma': 0.14798070809605152, 'model__kernel': 'rbf', 'model__max_iter': 7599}"   ,0.39721947623608167  ,0.5091834196696041  ,0.3132391979247323   ,0.40654736461013935  ,0.08026535838471469 ,24
24 ,0.09461482365926106 ,0.0033979173567011884,0.05363821983337402 ,0.0057854500539568764,28.829802024946293,500                    ,0.3612309406162926   ,rbf                ,7321                 ,"{'model__C': 28.829802024946293, 'model__cache_size': 500, 'model__gamma': 0.3612309406162926, 'model__kernel': 'rbf', 'model__max_iter': 7321}"   ,0.3475625330800566   ,0.4931104451035837  ,0.3751996107051824   ,0.40529086296294087  ,0.06311450583625575 ,25
25 ,0.09629678726196289 ,0.008652062809885525 ,0.05334782600402832 ,0.012677490887061455 ,27.25923107847457 ,1000                   ,0.1389784716495461   ,rbf                ,4385                 ,"{'model__C': 27.25923107847457, 'model__cache_size': 1000, 'model__gamma': 0.1389784716495461, 'model__kernel': 'rbf', 'model__max_iter': 4385}"   ,0.32251789288405797  ,0.5342450674782624  ,0.35426665836533733  ,0.4036765395758859   ,0.09323125865767544 ,26
26 ,0.07259599367777507 ,0.0009532665798327394,0.04068485895792643 ,0.00420719028789485  ,4.17272127175653  ,200                    ,0.04232462006515386  ,rbf                ,3452                 ,"{'model__C': 4.17272127175653, 'model__cache_size': 200, 'model__gamma': 0.04232462006515386, 'model__kernel': 'rbf', 'model__max_iter': 3452}"    ,0.27111943344320666  ,0.5392853903922594  ,0.4004302984002187   ,0.40361170741189495  ,0.10950140376291982 ,27
27 ,0.07730778058369954 ,0.006557601261029394 ,0.04833698272705078 ,0.006811027066652904 ,66.26625646686144 ,500                    ,0.1426930576804709   ,rbf                ,1627                 ,"{'model__C': 66.26625646686144, 'model__cache_size': 500, 'model__gamma': 0.1426930576804709, 'model__kernel': 'rbf', 'model__max_iter': 1627}"    ,0.3938600712013589   ,0.49481883937195337 ,0.31969666311645983  ,0.4027918578965907   ,0.07177175286648584 ,28
28 ,0.06700476010640462 ,0.002929161697508481 ,0.05101696650187174 ,0.010018388461089982 ,1.5577315371944382,200                    ,0.05589382770530613  ,rbf                ,3671                 ,"{'model__C': 1.5577315371944382, 'model__cache_size': 200, 'model__gamma': 0.05589382770530613, 'model__kernel': 'rbf', 'model__max_iter': 3671}"  ,0.28697382113568004  ,0.5113772830791368  ,0.40516897849791866  ,0.40117336090424516  ,0.09165588598309173 ,29
29 ,0.11020668347676595 ,0.00331642809581481  ,0.05067292849222819 ,0.012290782327040568 ,65.40148694264596 ,1000                   ,0.14070574526625856  ,rbf                ,6845                 ,"{'model__C': 65.40148694264596, 'model__cache_size': 1000, 'model__gamma': 0.14070574526625856, 'model__kernel': 'rbf', 'model__max_iter': 6845}"  ,0.38222011075873874  ,0.50825955021277    ,0.3128559584553896   ,0.4011118731422994   ,0.0808839289038679  ,30
30 ,0.12400627136230469 ,0.008202540025781323 ,0.04296461741129557 ,0.0059232409636116945,93.18477025886182 ,500                    ,0.21055446218414653  ,rbf                ,9761                 ,"{'model__C': 93.18477025886182, 'model__cache_size': 500, 'model__gamma': 0.21055446218414653, 'model__kernel': 'rbf', 'model__max_iter': 9761}"   ,0.42804702410944506  ,0.508300714891192   ,0.2655278779035519   ,0.40062520563472964  ,0.10099052658905519 ,31
31 ,0.07400099436442058 ,0.0050625438877422956,0.04430945714314779 ,0.0036688875663273657,7.83497901825037  ,200                    ,0.07643130005392462  ,rbf                ,2718                 ,"{'model__C': 7.83497901825037, 'model__cache_size': 200, 'model__gamma': 0.07643130005392462, 'model__kernel': 'rbf', 'model__max_iter': 2718}"    ,0.262642225236169    ,0.571349869007566   ,0.3645564445127667   ,0.3995161795855006   ,0.12843088838746114 ,32
32 ,0.10453597704569499 ,0.007546379565989709 ,0.03831688563028971 ,0.0028721692288282163,34.99697432948054 ,500                    ,0.135003424835367    ,rbf                ,8353                 ,"{'model__C': 34.99697432948054, 'model__cache_size': 500, 'model__gamma': 0.135003424835367, 'model__kernel': 'rbf', 'model__max_iter': 8353}"     ,0.3321345488004215   ,0.522375494898414   ,0.34296012177444246  ,0.3991567218244259   ,0.08724084588443716 ,33
33 ,0.09594440460205078 ,0.005711933269751762 ,0.04830582936604818 ,0.004640759252190744 ,15.653086098546975,500                    ,0.424403698261526    ,rbf                ,8333                 ,"{'model__C': 15.653086098546975, 'model__cache_size': 500, 'model__gamma': 0.424403698261526, 'model__kernel': 'rbf', 'model__max_iter': 8333}"    ,0.3093924503940786   ,0.4840840927840857  ,0.4038010366100322   ,0.3990925265960655   ,0.07139523807716802 ,34
34 ,0.07872740427652995 ,0.003696235418786169 ,0.04397447903951009 ,0.006528579292378947 ,9.256300245608557 ,1000                   ,0.051664731398811704 ,rbf                ,2302                 ,"{'model__C': 9.256300245608557, 'model__cache_size': 1000, 'model__gamma': 0.051664731398811704, 'model__kernel': 'rbf', 'model__max_iter': 2302}" ,0.2539043482751019   ,0.5733130553544727  ,0.3698823964993362   ,0.39903326670963696  ,0.13201719702382764 ,35
35 ,0.09598167737325032 ,0.006168969436947917 ,0.051350673039754234,0.005788553634006386 ,83.47964870230982 ,1000                   ,0.14181818477567132  ,rbf                ,3750                 ,"{'model__C': 83.47964870230982, 'model__cache_size': 1000, 'model__gamma': 0.14181818477567132, 'model__kernel': 'rbf', 'model__max_iter': 3750}"  ,0.402501252221509    ,0.49751099123110964 ,0.29544790766511253  ,0.3984867170392437   ,0.08254073662782928 ,36
36 ,0.1039578119913737  ,0.0024557387197178706,0.04630462328592936 ,0.007411377637035162 ,79.40108958812226 ,200                    ,0.13887563960054247  ,rbf                ,3889                 ,"{'model__C': 79.40108958812226, 'model__cache_size': 200, 'model__gamma': 0.13887563960054247, 'model__kernel': 'rbf', 'model__max_iter': 3889}"   ,0.39449657812547334  ,0.49911164941474007 ,0.29842613520300076  ,0.3973447875810714   ,0.08195426824937094 ,37
37 ,0.06836851437886556 ,0.0054265636051511286,0.046312411626180015,0.006927011335674352 ,3.751690779575614 ,1000                   ,0.03193888921500612  ,rbf                ,9920                 ,"{'model__C': 3.751690779575614, 'model__cache_size': 1000, 'model__gamma': 0.03193888921500612, 'model__kernel': 'rbf', 'model__max_iter': 9920}"  ,0.27555839496850354  ,0.5187922607108175  ,0.3956309563578133   ,0.39666053734571144  ,0.09930247861540847 ,38
38 ,0.1032877763112386  ,0.007840685683719217 ,0.052439212799072266,0.009450987449230569 ,18.06432927428257 ,200                    ,0.433414633958732    ,rbf                ,6905                 ,"{'model__C': 18.06432927428257, 'model__cache_size': 200, 'model__gamma': 0.433414633958732, 'model__kernel': 'rbf', 'model__max_iter': 6905}"     ,0.3129502977682109   ,0.4820326536681976  ,0.39478006939788535  ,0.3965876736114313   ,0.06903941552435613 ,39
39 ,0.11942553520202637 ,0.01165399139196103  ,0.04797220230102539 ,0.011510229054517493 ,63.235436958292624,500                    ,0.13508262992501627  ,rbf                ,9127                 ,"{'model__C': 63.235436958292624, 'model__cache_size': 500, 'model__gamma': 0.13508262992501627, 'model__kernel': 'rbf', 'model__max_iter': 9127}"  ,0.3708275894565223   ,0.5052187155006287  ,0.3100936950302091   ,0.3953799999957867   ,0.08152937732646579 ,40
40 ,0.09328381220499675 ,0.01246003105245571  ,0.04098248481750488 ,0.0043121975094230075,89.81972208526147 ,1000                   ,0.1433887626239463   ,rbf                ,2520                 ,"{'model__C': 89.81972208526147, 'model__cache_size': 1000, 'model__gamma': 0.1433887626239463, 'model__kernel': 'rbf', 'model__max_iter': 2520}"   ,0.39563051952258865  ,0.49357379157862835 ,0.2930668825238143   ,0.3940903978750104   ,0.08186384682587657 ,41
41 ,0.09814143180847168 ,0.004921372714175549 ,0.042308410008748375,0.0036797429697029427,79.74613156953929 ,200                    ,0.13357364528682886  ,rbf                ,4464                 ,"{'model__C': 79.74613156953929, 'model__cache_size': 200, 'model__gamma': 0.13357364528682886, 'model__kernel': 'rbf', 'model__max_iter': 4464}"   ,0.38564365061129946  ,0.49650349650657644 ,0.2952728103224016   ,0.39247331914675915  ,0.0822939063955797  ,42
42 ,0.08694918950398763 ,0.006160731268657131 ,0.044642130533854164,0.004917822268499628 ,39.363490891808446,1000                   ,0.12763281950787428  ,rbf                ,2619                 ,"{'model__C': 39.363490891808446, 'model__cache_size': 1000, 'model__gamma': 0.12763281950787428, 'model__kernel': 'rbf', 'model__max_iter': 2619}" ,0.3328417047602138   ,0.512779464567253   ,0.33135486223667066  ,0.39232534385471246  ,0.08517608847810874 ,43
43 ,0.09860936800638835 ,0.005004462148720549 ,0.04898587862650553 ,0.010226226034395667 ,27.00847425957415 ,1000                   ,0.4268773939601984   ,rbf                ,2698                 ,"{'model__C': 27.00847425957415, 'model__cache_size': 1000, 'model__gamma': 0.4268773939601984, 'model__kernel': 'rbf', 'model__max_iter': 2698}"   ,0.32948147325663213  ,0.476768573682672   ,0.3696948664667129   ,0.3919816378020056   ,0.062160532067603316,44
44 ,0.09296862284342448 ,0.003766393843578836 ,0.047286669413248696,0.0023059945735802393,11.788020797188024,1000                   ,0.029260372912327966 ,rbf                ,4881                 ,"{'model__C': 11.788020797188024, 'model__cache_size': 1000, 'model__gamma': 0.029260372912327966, 'model__kernel': 'rbf', 'model__max_iter': 4881}",0.25707836610215584  ,0.5481482518283423  ,0.3698750457846365   ,0.39170055457171155  ,0.11982677558187853 ,45
45 ,0.07895382245381673 ,0.00919651557410853  ,0.04230936368306478 ,0.0030893538611663444,8.65292986917063  ,200                    ,0.02530820677318534  ,rbf                ,2738                 ,"{'model__C': 8.65292986917063, 'model__cache_size': 200, 'model__gamma': 0.02530820677318534, 'model__kernel': 'rbf', 'model__max_iter': 2738}"    ,0.2685618552773893   ,0.5237473053084826  ,0.3807732361400308   ,0.39102746557530094  ,0.10443104708491076 ,46
46 ,0.12326590220133464 ,0.006939751510852887 ,0.04011940956115723 ,0.001633069506501397 ,105.23638460775531,200                    ,0.3503557475158312   ,rbf                ,9841                 ,"{'model__C': 105.23638460775531, 'model__cache_size': 200, 'model__gamma': 0.3503557475158312, 'model__kernel': 'rbf', 'model__max_iter': 9841}"   ,0.43995323713375933  ,0.47326359005281393 ,0.25722580675934203  ,0.39014754464863843  ,0.09496854288142328 ,47
47 ,0.10265159606933594 ,0.0032864523511851934,0.047322988510131836,0.0025380454365221206,62.66069481821096 ,1000                   ,0.4008582822783548   ,rbf                ,3056                 ,"{'model__C': 62.66069481821096, 'model__cache_size': 1000, 'model__gamma': 0.4008582822783548, 'model__kernel': 'rbf', 'model__max_iter': 3056}"   ,0.39571934940303777  ,0.46646624462507147 ,0.30634357791777234  ,0.3895097239819605   ,0.06551710557438042 ,48
48 ,0.09061654408772786 ,0.0016969003763073703,0.04032675425211588 ,0.0026152218553651954,114.44897561243587,500                    ,0.16845305061859586  ,rbf                ,2163                 ,"{'model__C': 114.44897561243587, 'model__cache_size': 500, 'model__gamma': 0.16845305061859586, 'model__kernel': 'rbf', 'model__max_iter': 2163}"  ,0.41123392153907923  ,0.49469414410592627 ,0.2622816360324478   ,0.38940323389248443  ,0.09612952258834107 ,49
49 ,0.10531385739644368 ,0.0052828101061666265,0.04700136184692383 ,0.010702008343909965 ,29.093662188239723,1000                   ,0.11620809995474546  ,rbf                ,8154                 ,"{'model__C': 29.093662188239723, 'model__cache_size': 1000, 'model__gamma': 0.11620809995474546, 'model__kernel': 'rbf', 'model__max_iter': 8154}" ,0.30873965778112866  ,0.5271629888859501  ,0.32793736751711866  ,0.38794667139473243  ,0.09875230058632715 ,50
50 ,0.1346757411956787  ,0.0058133985424954175,0.04529309272766113 ,0.006961141263386127 ,115.1898418164119 ,1000                   ,0.28869065170373354  ,rbf                ,9523                 ,"{'model__C': 115.1898418164119, 'model__cache_size': 1000, 'model__gamma': 0.28869065170373354, 'model__kernel': 'rbf', 'model__max_iter': 9523}"  ,0.4303070779618422   ,0.4858407064532826  ,0.24697688599532974  ,0.3877082234701515   ,0.10206200071180739 ,51
51 ,0.08263611793518066 ,0.002074768622457269 ,0.04803093274434408 ,0.007107756327335616 ,8.17051685836699  ,200                    ,0.02037499222681897  ,rbf                ,6389                 ,"{'model__C': 8.17051685836699, 'model__cache_size': 200, 'model__gamma': 0.02037499222681897, 'model__kernel': 'rbf', 'model__max_iter': 6389}"    ,0.270764904284432    ,0.512884356461639   ,0.37817926843363703  ,0.38727617639323597  ,0.09905393339478168 ,52
52 ,0.08828123410542806 ,0.0023560650275569906,0.053969780604044594,0.007113874154993055 ,96.33456769068319 ,1000                   ,0.4088216525459696   ,rbf                ,2679                 ,"{'model__C': 96.33456769068319, 'model__cache_size': 1000, 'model__gamma': 0.4088216525459696, 'model__kernel': 'rbf', 'model__max_iter': 2679}"   ,0.4328531611217751   ,0.46130784698236027 ,0.26569657983132167  ,0.38661919597848565  ,0.08629069709905746 ,53
53 ,0.13431461652119955 ,0.006121488685730471 ,0.05334719022115072 ,0.01089296466094915  ,101.68588434762378,200                    ,0.13390174048752265  ,rbf                ,8948                 ,"{'model__C': 101.68588434762378, 'model__cache_size': 200, 'model__gamma': 0.13390174048752265, 'model__kernel': 'rbf', 'model__max_iter': 8948}"  ,0.3913920742698199   ,0.4841650244443487  ,0.2755080943490208   ,0.38368839768772983  ,0.08535782953294413 ,54
54 ,0.09125590324401855 ,0.003828757545660917 ,0.05104851722717285 ,0.005002807546985795 ,14.6901902492152  ,500                    ,0.044549234231494914 ,rbf                ,9543                 ,"{'model__C': 14.6901902492152, 'model__cache_size': 500, 'model__gamma': 0.044549234231494914, 'model__kernel': 'rbf', 'model__max_iter': 9543}"   ,0.24287775920817067  ,0.5662888961899966  ,0.33481851197012047  ,0.38132838912276257  ,0.13606632545817435 ,55
55 ,0.10301248232523601 ,0.002950280361259754 ,0.03998064994812012 ,0.003699146065056754 ,23.462267391081053,1000                   ,0.027462846771560297 ,rbf                ,7440                 ,"{'model__C': 23.462267391081053, 'model__cache_size': 1000, 'model__gamma': 0.027462846771560297, 'model__kernel': 'rbf', 'model__max_iter': 7440}",0.23721437026356684  ,0.5652688646922019  ,0.3314511976076242   ,0.3779781441877977   ,0.1379094035886424  ,56
56 ,0.11293649673461914 ,0.014134872975646725 ,0.040975729624430336,0.0037394321309598922,60.61277556769509 ,200                    ,0.11937751636729083  ,rbf                ,5218                 ,"{'model__C': 60.61277556769509, 'model__cache_size': 200, 'model__gamma': 0.11937751636729083, 'model__kernel': 'rbf', 'model__max_iter': 5218}"   ,0.34375781860713517  ,0.4906815438201121  ,0.2972999948631505   ,0.3772464524301326   ,0.08242257908990124 ,57
57 ,0.10868279139200847 ,0.00611866601840591  ,0.042642434438069664,0.00449364112976008  ,124.25125189400212,1000                   ,0.14752145260435134  ,rbf                ,5258                 ,"{'model__C': 124.25125189400212, 'model__cache_size': 1000, 'model__gamma': 0.14752145260435134, 'model__kernel': 'rbf', 'model__max_iter': 5258}" ,0.3924276997526429   ,0.48100329776050965 ,0.25657466324657197  ,0.3766685535865748   ,0.09229776455711258 ,58
58 ,0.13232342402140299 ,0.00663235075803329  ,0.04200474421183268 ,0.0051350187320652815,110.51574193724103,200                    ,0.1307875783957741   ,rbf                ,7222                 ,"{'model__C': 110.51574193724103, 'model__cache_size': 200, 'model__gamma': 0.1307875783957741, 'model__kernel': 'rbf', 'model__max_iter': 7222}"   ,0.38435319184546113  ,0.47712048804898133 ,0.26710268596636577  ,0.3761921219536027   ,0.0859333912370041  ,59
59 ,0.1272742748260498  ,0.007035123312780272 ,0.04431470235188802 ,0.0012518932754628424,68.52533277464147 ,500                    ,0.11931554084399135  ,rbf                ,9861                 ,"{'model__C': 68.52533277464147, 'model__cache_size': 500, 'model__gamma': 0.11931554084399135, 'model__kernel': 'rbf', 'model__max_iter': 9861}"   ,0.3496846955714359   ,0.4865890208054158  ,0.2879198664126177   ,0.37473119426315643  ,0.0830174822926799  ,60
60 ,0.08244188626607259 ,0.005313051700110449 ,0.04363377888997396 ,0.0036796407047716647,32.662592101036935,200                    ,0.10060823648361777  ,rbf                ,2579                 ,"{'model__C': 32.662592101036935, 'model__cache_size': 200, 'model__gamma': 0.10060823648361777, 'model__kernel': 'rbf', 'model__max_iter': 2579}"  ,0.29780814160374036  ,0.5153485182239173  ,0.3086722685544593   ,0.37394297612737226  ,0.10008713808581549 ,61
61 ,0.10193920135498047 ,0.004550122062309684 ,0.04297717412312826 ,0.010669136917742393 ,27.57870542258224 ,1000                   ,0.0941599970107014   ,rbf                ,5317                 ,"{'model__C': 27.57870542258224, 'model__cache_size': 1000, 'model__gamma': 0.0941599970107014, 'model__kernel': 'rbf', 'model__max_iter': 5317}"   ,0.29076451851416907  ,0.5106254719024282  ,0.30782210176278835  ,0.36973736405979524  ,0.09986602520436715 ,62
