,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__solver,param_model__max_iter,param_model__learning_rate_init,param_model__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
22,226.7577261130015,63.678067555157355,0.023552656173706055,0.005221037237366573,lbfgs,5972,0.5086607214428858,"(81, 81, 81)","{'model__solver': 'lbfgs', 'model__max_iter': 5972, 'model__learning_rate_init': 0.5086607214428858, 'model__hidden_layer_sizes': (81, 81, 81)}",0.6422764227642277,0.6205211726384365,0.6514657980456026,0.6380877978160889,0.012975641143172442,23
23,368.1765383084615,5.6639836369793795,0.03480712572733561,0.009255830511673866,lbfgs,3611,0.8188466933867735,"(280, 280)","{'model__solver': 'lbfgs', 'model__max_iter': 3611, 'model__learning_rate_init': 0.8188466933867735, 'model__hidden_layer_sizes': (280, 280)}",0.6536585365853659,0.6123778501628665,0.6482084690553745,0.6380816186012023,0.018310991106783515,24
24,20.27577273050944,1.0748445443144132,0.02911527951558431,0.0018240649158301743,lbfgs,556,0.29405531062124246,"(81, 81, 81)","{'model__solver': 'lbfgs', 'model__max_iter': 556, 'model__learning_rate_init': 0.29405531062124246, 'model__hidden_layer_sizes': (81, 81, 81)}",0.6617886178861788,0.6237785016286646,0.6286644951140065,0.6380772048762832,0.016884737946423364,25
25,162.2340362071991,22.448259523738997,0.025707244873046875,0.012296925762512886,lbfgs,4127,0.12633847695390782,"(81, 81, 81)","{'model__solver': 'lbfgs', 'model__max_iter': 4127, 'model__learning_rate_init': 0.12633847695390782, 'model__hidden_layer_sizes': (81, 81, 81)}",0.6390243902439025,0.6221498371335505,0.6514657980456026,0.6375466751410185,0.012013717784078025,26
26,71.24650708834331,6.560784078654957,0.018875281016031902,0.005717004669049628,lbfgs,5615,0.19667134268537073,"(112,)","{'model__solver': 'lbfgs', 'model__max_iter': 5615, 'model__learning_rate_init': 0.19667134268537073, 'model__hidden_layer_sizes': (112,)}",0.6439024390243903,0.6254071661237784,0.6433224755700325,0.6375440269060672,0.008585322033897525,27
27,209.3805472056071,10.178999851390898,0.04274614651997884,0.022739769972185908,lbfgs,2579,0.6926082164328657,"(870,)","{'model__solver': 'lbfgs', 'model__max_iter': 2579, 'model__learning_rate_init': 0.6926082164328657, 'model__hidden_layer_sizes': (870,)}",0.6357723577235772,0.6205211726384365,0.6547231270358306,0.637005552465948,0.013990091686733479,28
28,3533.6006060441337,623.1259954097327,0.062293052673339844,0.014742940511722643,lbfgs,7579,0.2020815631262525,"(710, 710, 710)","{'model__solver': 'lbfgs', 'model__max_iter': 7579, 'model__learning_rate_init': 0.2020815631262525, 'model__hidden_layer_sizes': (710, 710, 710)}",0.6325203252032521,0.6254071661237784,0.6514657980456026,0.6364644297908777,0.010997879951999075,29
29,9.35385799407959,0.26120365613642366,0.015694697697957356,0.0018512312512279961,lbfgs,873,0.198474749498998,"(112,)","{'model__solver': 'lbfgs', 'model__max_iter': 873, 'model__learning_rate_init': 0.198474749498998, 'model__hidden_layer_sizes': (112,)}",0.6455284552845528,0.6107491856677525,0.6530944625407166,0.6364573678310074,0.01843898205893156,30
30,81.59939527511597,9.131424476611288,0.01866491635640462,0.0007183096205100919,lbfgs,7063,0.15158617234468938,"(30, 30, 30, 30)","{'model__solver': 'lbfgs', 'model__max_iter': 7063, 'model__learning_rate_init': 0.15158617234468938, 'model__hidden_layer_sizes': (30, 30, 30, 30)}",0.656910569105691,0.6172638436482085,0.6351791530944625,0.6364511886161206,0.016210680957350676,31
31,463.9869016806285,113.79197547949549,0.0324563185373942,0.009576318219119188,lbfgs,7401,0.5609595190380762,"(870,)","{'model__solver': 'lbfgs', 'model__max_iter': 7401, 'model__learning_rate_init': 0.5609595190380762, 'model__hidden_layer_sizes': (870,)}",0.6260162601626016,0.6237785016286646,0.6579804560260586,0.6359250726057749,0.015622245766338999,32
