  ,mean_fit_time     ,std_fit_time        ,mean_score_time     ,std_score_time        ,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params                                                                                                                                                ,split0_test_score ,split1_test_score ,split2_test_score ,mean_test_score   ,std_test_score       ,rank_test_score
13,7.129922548929851 ,0.07268194048534074 ,0.3304762840270996  ,0.01125878411455998   ,2000                     ,5                             ,1                            ,sqrt                     ,70                    ,"{'model__n_estimators': 2000, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 70}"   ,0.6919739696312365,0.6876355748373102,0.6760869565217391,0.6852321669967619,0.006704802921356298 ,13
14,1.4368435541788738,0.030808612769084007,0.06329814592997234 ,0.0028656633767785845 ,400                      ,10                            ,1                            ,auto                     ,100                   ,"{'model__n_estimators': 400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'auto', 'model__max_depth': 100}"  ,0.6876355748373102,0.6919739696312365,0.6760869565217391,0.6852321669967619,0.006704802921356298 ,13
15,1.2679415543874104,0.03901874682836663 ,0.06263081232706706 ,0.008724345386202856  ,400                      ,10                            ,1                            ,sqrt                     ,10                    ,"{'model__n_estimators': 400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}"   ,0.6876355748373102,0.6941431670281996,0.6739130434782609,0.6852305951145902,0.008432177271676507 ,16
16,2.888014078140259 ,0.053138008454191164,0.12992493311564127 ,0.0024484362004574198 ,800                      ,2                             ,1                            ,sqrt                     ,                      ,"{'model__n_estimators': 800, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': None}"  ,0.7006507592190889,0.6876355748373102,0.6673913043478261,0.6852258794680751,0.013684609564830526 ,17
17,0.6985994974772135,0.015927954698414952,0.03231930732727051 ,0.00046988582173549445,200                      ,5                             ,1                            ,sqrt                     ,60                    ,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 60}"    ,0.6767895878524945,0.6941431670281996,0.6826086956521739,0.6845138168442894,0.007211508978447865 ,18
18,3.642918348312378 ,0.058803370183199644,0.15890240669250488 ,0.009897094931868324  ,1000                     ,2                             ,1                            ,auto                     ,20                    ,"{'model__n_estimators': 1000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'auto', 'model__max_depth': 20}"   ,0.6984815618221258,0.6898047722342733,0.6652173913043479,0.6845012417869157,0.014088336463507422 ,19
19,6.262419064839681 ,0.03341772147335468 ,0.28550179799397785 ,0.004108138283756932  ,1800                     ,2                             ,2                            ,sqrt                     ,40                    ,"{'model__n_estimators': 1800, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 40}"   ,0.6811279826464208,0.6898047722342733,0.6782608695652174,0.6830645414819706,0.004907689021716717 ,20
20,4.942511002222697 ,0.018642573922378898,0.21887032190958658 ,0.011572973561911011  ,1400                     ,5                             ,1                            ,sqrt                     ,100                   ,"{'model__n_estimators': 1400, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 100}"  ,0.6919739696312365,0.6854663774403471,0.6717391304347826,0.6830598258354553,0.008434287059253694 ,21
21,4.6776652336120605,0.03354599950001162 ,0.22719788551330566 ,0.012495359534594372  ,1400                     ,10                            ,2                            ,sqrt                     ,90                    ,"{'model__n_estimators': 1400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 90}"  ,0.6963123644251626,0.6832971800433839,0.6695652173913044,0.6830582539532837,0.010920783942254523 ,22
22,2.0748131275177   ,0.013483132479390283,0.09527858098347981 ,0.016101049348832722  ,600                      ,10                            ,2                            ,auto                     ,100                   ,"{'model__n_estimators': 600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'auto', 'model__max_depth': 100}"  ,0.6919739696312365,0.6898047722342733,0.6673913043478261,0.6830566820711118,0.011112437438793919 ,23
23,5.78036101659139  ,0.02530181640375035 ,0.26751430829366046 ,0.004107171430836877  ,1600                     ,2                             ,1                            ,sqrt                     ,100                   ,"{'model__n_estimators': 1600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 100}"  ,0.6963123644251626,0.6854663774403471,0.6673913043478261,0.6830566820711118,0.011929288965360624 ,23
24,7.271184762318929 ,0.05707816366937498 ,0.32114092508951825 ,0.0017025191929008515 ,2000                     ,2                             ,1                            ,sqrt                     ,                      ,"{'model__n_estimators': 2000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': None}" ,0.6963123644251626,0.6876355748373102,0.6652173913043479,0.6830551101889402,0.013101140679148858 ,25
25,5.519508679707845 ,0.08690836960526427 ,0.25085727373758954 ,0.006972910120300541  ,1600                     ,2                             ,2                            ,sqrt                     ,100                   ,"{'model__n_estimators': 1600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 100}"  ,0.6832971800433839,0.6876355748373102,0.6760869565217391,0.6823399038008112,0.004763047316101442 ,26
26,2.102801243464152 ,0.014298612865849913,0.09260900815327962 ,0.008805153313745834  ,600                      ,5                             ,2                            ,auto                     ,                      ,"{'model__n_estimators': 600, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'auto', 'model__max_depth': None}"  ,0.6854663774403471,0.6876355748373102,0.6739130434782609,0.6823383319186394,0.006023037346413067 ,27
27,0.7195869286855062,0.013729360971362152,0.03165348370869955 ,0.0004746680727913898 ,200                      ,2                             ,1                            ,sqrt                     ,40                    ,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 40}"    ,0.6963123644251626,0.6832971800433839,0.6673913043478261,0.6823336162721242,0.011826616037711724 ,28
28,2.809394200642904 ,0.04060690104929285 ,0.12092963854471843 ,0.006162910086865988  ,800                      ,2                             ,2                            ,auto                     ,70                    ,"{'model__n_estimators': 800, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'auto', 'model__max_depth': 70}"    ,0.6811279826464208,0.6854663774403471,0.6782608695652174,0.6816184098839951,0.0029620066499087233,29
