  ,mean_fit_time     ,std_fit_time       ,mean_score_time      ,std_score_time        ,param_model__solver,param_model__max_iter,param_model__learning_rate,param_model__hidden_layer_sizes,param_model__alpha,params                                                                                                                                                        ,split0_test_score    ,split1_test_score   ,split2_test_score   ,mean_test_score     ,std_test_score     ,rank_test_score
12,4.385956764221191 ,0.19747996669010418,0.0088346799214681   ,0.0020191502788438984 ,adam               ,7103                 ,adaptive                  ,"(171, 171)"                   ,0.01              ,"{'model__solver': 'adam', 'model__max_iter': 7103, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (171, 171), 'model__alpha': 0.01}"       ,0.12115227876511081  ,-0.14088273438868804,-0.44455533429705096,-0.15476192997354274,0.23115759403732067,13
13,3.684223492940267 ,0.9107977082030152 ,0.00899505615234375  ,0.0008163402245642345 ,adam               ,7500                 ,constant                  ,"(485,)"                       ,0.0001            ,"{'model__solver': 'adam', 'model__max_iter': 7500, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (485,), 'model__alpha': 0.0001}"         ,-0.08453652338405715 ,-0.35861102076099627,-0.12626300916593203,-0.18980351777032847,0.12057433309894908,14
14,2.323092460632324 ,0.11746481194565113,0.012325127919514975 ,0.003680023601793164  ,adam               ,100                  ,adaptive                  ,"(485,)"                       ,0.01              ,"{'model__solver': 'adam', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (485,), 'model__alpha': 0.01}"            ,-0.06716194312295398 ,-0.3262816505133397 ,-0.19202180231396526,-0.19515513198341963,0.105808377127815  ,15
15,4.561720212300618 ,0.9292164519111811 ,0.007996082305908203 ,0.0014105707561862285 ,adam               ,9563                 ,constant                  ,"(485,)"                       ,0.005             ,"{'model__solver': 'adam', 'model__max_iter': 9563, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (485,), 'model__alpha': 0.005}"          ,-0.07713141909546684 ,-0.3469022888388611 ,-0.17262636210467042,-0.19888669001299944,0.111687910885397  ,16
16,1.9296379884084065,0.4191832789347562 ,0.005995829900105794 ,0.0008179952396661783 ,adam               ,6964                 ,constant                  ,"(121,)"                       ,0.001             ,"{'model__solver': 'adam', 'model__max_iter': 6964, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (121,), 'model__alpha': 0.001}"          ,-0.10015687227075709 ,0.041372774055264294,-0.5731393790554584 ,-0.21064115909031708,0.26275638882903707,17
17,6.123832543690999 ,0.17228100462999174,0.007662614186604817 ,0.0004727752587156595 ,lbfgs              ,258                  ,adaptive                  ,"(171, 171)"                   ,0.05              ,"{'model__solver': 'lbfgs', 'model__max_iter': 258, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (171, 171), 'model__alpha': 0.05}"       ,0.03413145087263825  ,-0.4292423552035496 ,-0.9668355339539874 ,-0.45398214609496623,0.40901733387737965,18
18,2.2683682441711426,0.3471867238669374 ,0.005663633346557617 ,0.0009430783845659915 ,adam               ,2698                 ,constant                  ,"(152,)"                       ,0.005             ,"{'model__solver': 'adam', 'model__max_iter': 2698, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (152,), 'model__alpha': 0.005}"          ,-0.04858208310132106 ,-0.6188976776105639 ,-1.0235987667603985 ,-0.5636928424907611 ,0.39995838426753005,19
19,28.368114630381267,2.8648752889979434 ,0.019653479258219402 ,0.0012516957893561173 ,adam               ,7758                 ,adaptive                  ,"(516, 516)"                   ,0.001             ,"{'model__solver': 'adam', 'model__max_iter': 7758, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (516, 516), 'model__alpha': 0.001}"      ,0.23684259483869974  ,-0.9415521954600223 ,-1.1487138700173074 ,-0.61780782354621   ,0.6102182631842864 ,20
20,25.182268619537354,1.2306168740231662 ,0.01698931058247884  ,0.002160090346865871  ,adam               ,7976                 ,adaptive                  ,"(516, 516)"                   ,0.0001            ,"{'model__solver': 'adam', 'model__max_iter': 7976, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (516, 516), 'model__alpha': 0.0001}"     ,0.24841042323470308  ,-0.9465242590356229 ,-1.1683580031530112 ,-0.6221572796513103 ,0.6222103859030627 ,21
21,23.18657914797465 ,6.679502080614842  ,0.022656917572021484 ,0.005242024477450293  ,adam               ,4365                 ,constant                  ,"(380, 380, 380)"              ,0.0001            ,"{'model__solver': 'adam', 'model__max_iter': 4365, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (380, 380, 380), 'model__alpha': 0.0001}",0.2536695781884447   ,-1.2934660857133995 ,-0.9148955175407534 ,-0.6515640083552361 ,0.6584905989846233 ,22
