ID,Time_ReadGraph,Time_#ConnectedComponents,Time_DegreeCentrality,Time_DegreeAssortativity,Time_Centralization,Time_PageRank,Time_KatzCentrality,Time_BetweennessCentrality,Time_#Communities,Time_CommunitySize,Time_ClusterImbalance,Time_IsProperClustering,Time_IsSingletonClustering,Time_IsOneClustering,Time_EdgeCut,Time_Modularity,Time_HubDominance,Time_GlobalIntrapartitionDensity,Time_GlobalClusteringCoefficient
a49e09ba2e553c2311ac9d0a09a82007,9.427305587999967,0.058624266000038,0.3965704619999997,0.4470716220000668,0.0024001059999818,40.83592212999997,4.569961941999964,17.61934360099997,61.125103947999946,61.1553270039999,61.78034449099994,61.12615029400001,61.75055888499992,61.671340696000016,61.253758096999945,62.66281533199992,61.46045738500004,61.22543347099986,0.0742865439999604
39c5aab73853d2534bf846dc63d872ed,0.7370796659997723,0.0002675599998838,0.3070557830005782,0.3075300120008251,1.3272000614961144e-05,36.456964173000415,256.5599557149999,0.3513703580001674,11.247476184999869,11.258258617000138,11.80637379000018,11.24750114499966,11.95225307199962,11.876515290000498,11.24779417299942,12.805585887999769,11.542332635000092,11.24777794000056,0.016217116000007
495d20a2d153456779ef89a0225353ff,6.438998832003563,0.0120794100075727,0.3132710710051469,0.3325457430037204,0.0002610819938126,27.433133929996984,6.803733307009679,3.763261732005049,40.76101008300611,40.81347135700344,41.38713288899453,40.76116428100795,41.49423376900086,41.3758897120133,40.95138084300561,43.00961172400275,41.216037660997245,40.90969866400701,0.0177028570033144
23286d57fa7ecfe2cf31141cfc11e238,0.1788658880013827,0.0009218369996233,0.3196834160007711,0.3207046090010408,5.809400136058685e-05,26.76403764299903,7.612830662999841,0.8146289939995768,20.48767420999866,20.502715925998928,21.16518491199895,20.487717730999066,21.15566924599989,21.020001845998195,20.497269945997687,22.16640021799867,20.796456064997983,20.488737681998828,0.0383937339993281
4ee4595cf58d4c67e8d0c6c032ccac6b,3.8815142810053658,0.0014207389976945,0.2879139540018514,0.3041670820020954,3.704000118887052e-05,17.69959907500015,73.88774994599953,2.2052007480015163,13.479086366001866,13.490879955003038,14.20044866000535,13.479113131004851,14.136657012997604,14.094939357004478,13.483692813002564,15.023683880004684,13.734563147001609,13.480858445000194,0.0224160770012531
6868da81c362fe7edb0c8c9c3734f3b1,0.7277824570010125,0.0008541759998479,0.3161600269995688,0.3175350130004517,4.7356999857584015e-05,31.41667076200065,1487.7849774320002,0.7116469539996615,10.971742855999764,10.97787400999914,11.582412031000786,10.971785098998224,11.585983479000788,11.622222243999204,10.97308965999946,12.582575612001165,11.288850607999848,10.973084277999078,0.0249860160001844
41586e1dad3f5174d47d91fab9eb98c6,0.1080438019998837,0.0006392219984263,0.3235756369977025,0.3244852919997356,8.153399903676473e-05,26.930820232999395,8.685484834000818,0.5033208479981113,23.45164646400008,23.461034242001915,24.087628715999017,23.45168180299879,24.064886002001003,24.079580674999303,23.45207924100032,25.072214194999106,23.75786345699817,23.45455912399848,0.032356615000026
18150bbe0ee97b8a971c9a2dca69bc9f,3.7552077529999215,0.0001096739997592,0.317024443000264,0.3172418020003533,1.034700107993558e-05,12.476084470001297,113.4201332770008,0.4505665340002451,10.042622311999368,10.043317883999409,10.64635212199937,10.042641755999284,10.697022380998533,10.636017419998096,10.042749038999318,11.60693407600047,10.362006217997989,10.042784214998392,0.0381569810015207
0c945ea640ceb4c2f80463f7930ccb89,0.0175638170003367,0.000154643001224,0.3180451899988838,0.31861883199781,9.160999979940245e-06,24.42253960999915,12.61625592999917,0.4335358119988086,9.64623081299942,9.64693671799978,10.30622386700088,9.646249192997857,10.35020656100096,10.269552765001208,9.646413938999103,11.208840461998989,9.975640362999911,9.64660273499976,0.0218997020001552
b03035f857f8014c2105e32484efc8db,8.874204915999144,0.0856234940001741,0.3607230760007951,0.4318935020019125,0.0012563769996631,31.57632631700108,24.20642491199942,19.63390350699956,52.792667284000345,52.93891672099926,53.41781763899962,52.793173015999855,53.454229156999645,53.51942889300153,52.84725205699942,54.61074555699997,53.23601081000197,52.86987158100055,0.0255111470014526
4a33154db7511785db10526b6a85c088,0.0157987680004225,0.0001015380003082,0.2855167819998314,0.2856552349994672,9.878000128082933e-06,19.497598095000285,769.6650113530004,0.4030620560006355,17.160851520000506,17.16912222800056,17.85135688000082,17.160869853000804,17.698651020999932,17.85300416700011,17.16094025900111,18.606056839000303,17.555471787000897,17.1609688260005,0.0383766200002355
