   ,mean_fit_time       ,std_fit_time          ,mean_score_time     ,std_score_time       ,param_model__C    ,param_model__cache_size,param_model__class_weight,param_model__gamma   ,param_model__kernel,param_model__max_iter,params                                                                                                                                                                                 ,split0_test_score  ,split1_test_score  ,split2_test_score  ,mean_test_score    ,std_test_score        ,rank_test_score
58 ,0.0896163781483968  ,0.004107674208733826  ,0.04630605379740397 ,0.004919383217696806 ,79.54083218847484 ,500                    ,                         ,0.02253089720591283  ,rbf                ,3413                 ,"{'model__C': 79.54083218847484, 'model__cache_size': 500, 'model__class_weight': None, 'model__gamma': 0.02253089720591283, 'model__kernel': 'rbf', 'model__max_iter': 3413}"         ,0.6290672451193059 ,0.6572668112798264 ,0.6391304347826087 ,0.6418214970605803 ,0.01166862588449144   ,59
59 ,0.09687169392903645 ,0.0033603383647453937 ,0.045313119888305664,0.005786947157620375 ,108.9162387290241 ,200                    ,                         ,0.017531581610419907 ,rbf                ,6785                 ,"{'model__C': 108.9162387290241, 'model__cache_size': 200, 'model__class_weight': None, 'model__gamma': 0.017531581610419907, 'model__kernel': 'rbf', 'model__max_iter': 6785}"        ,0.6334056399132321 ,0.6594360086767896 ,0.6326086956521739 ,0.6418167814140653 ,0.01246292253153214   ,60
60 ,0.09894704818725586 ,0.002448252264382585  ,0.04897284507751465 ,0.005702010074726292 ,118.8792356281234 ,200                    ,                         ,0.01817802216333789  ,rbf                ,6131                 ,"{'model__C': 118.8792356281234, 'model__cache_size': 200, 'model__class_weight': None, 'model__gamma': 0.01817802216333789, 'model__kernel': 'rbf', 'model__max_iter': 6131}"         ,0.6290672451193059 ,0.6594360086767896 ,0.6347826086956522 ,0.6410952874972492 ,0.013177073151037447  ,61
61 ,0.09094778696695964 ,0.006374212175516887  ,0.05696662267049154 ,0.009927477209023167 ,120.51662828140456,1000                   ,                         ,0.21811325693966133  ,rbf                ,2460                 ,"{'model__C': 120.51662828140456, 'model__cache_size': 1000, 'model__class_weight': None, 'model__gamma': 0.21811325693966133, 'model__kernel': 'rbf', 'model__max_iter': 2460}"       ,0.648590021691974  ,0.6442516268980477 ,0.6304347826086957 ,0.6410921437329059 ,0.007741228453153093  ,62
62 ,0.09228062629699707 ,0.0026242368631244025 ,0.055302063624064125,0.0057303844244264495,190.25850098761953,500                    ,                         ,0.1639200902237395   ,rbf                ,3095                 ,"{'model__C': 190.25850098761953, 'model__cache_size': 500, 'model__class_weight': None, 'model__gamma': 0.1639200902237395, 'model__kernel': 'rbf', 'model__max_iter': 3095}"         ,0.6442516268980477 ,0.648590021691974  ,0.6304347826086957 ,0.6410921437329059 ,0.007741228453153093  ,62
63 ,0.10960245132446289 ,0.001698100507906685  ,0.04632790883382162 ,0.00410954355617159  ,282.2314019384236 ,1000                   ,                         ,0.08702725517737159  ,rbf                ,8194                 ,"{'model__C': 282.2314019384236, 'model__cache_size': 1000, 'model__class_weight': None, 'model__gamma': 0.08702725517737159, 'model__kernel': 'rbf', 'model__max_iter': 8194}"        ,0.6399132321041214 ,0.6529284164859002 ,0.6304347826086957 ,0.6410921437329057 ,0.009220747103562795  ,64
64 ,0.09694862365722656 ,0.0045423971752495546 ,0.0532983144124349  ,0.0024880377353876187,80.67707465945907 ,200                    ,                         ,0.2922380383532589   ,rbf                ,2937                 ,"{'model__C': 80.67707465945907, 'model__cache_size': 200, 'model__class_weight': None, 'model__gamma': 0.2922380383532589, 'model__kernel': 'rbf', 'model__max_iter': 2937}"          ,0.6529284164859002 ,0.6420824295010846 ,0.6282608695652174 ,0.6410905718507341 ,0.010094876719403768  ,65
65 ,0.10827143987019856 ,0.0054344952768050885 ,0.06696216265360515 ,0.012746392999357882 ,159.19505892394156,500                    ,                         ,0.18457389894626736  ,rbf                ,5496                 ,"{'model__C': 159.19505892394156, 'model__cache_size': 500, 'model__class_weight': None, 'model__gamma': 0.18457389894626736, 'model__kernel': 'rbf', 'model__max_iter': 5496}"        ,0.6442516268980477 ,0.6442516268980477 ,0.6304347826086957 ,0.6396460121349303 ,0.006513322861066299  ,66
66 ,0.08781290054321289 ,0.0020385609158510894 ,0.05915204683939616 ,0.004596389434883994 ,3.997477713074623 ,200                    ,balanced                 ,0.3428996774548101   ,rbf                ,3333                 ,"{'model__C': 3.997477713074623, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.3428996774548101, 'model__kernel': 'rbf', 'model__max_iter': 3333}"    ,0.6420824295010846 ,0.6442516268980477 ,0.6304347826086957 ,0.6389229463359426 ,0.006067017220576712  ,67
67 ,0.11938858032226562 ,0.004496746074282351  ,0.04863508542378744 ,0.0020480964565979197,66.47808435589134 ,1000                   ,                         ,0.5195302870591408   ,rbf                ,9682                 ,"{'model__C': 66.47808435589134, 'model__cache_size': 1000, 'model__class_weight': None, 'model__gamma': 0.5195302870591408, 'model__kernel': 'rbf', 'model__max_iter': 9682}"         ,0.6464208242950108 ,0.6420824295010846 ,0.6282608695652174 ,0.638921374453771  ,0.007743392482460841  ,68
68 ,0.08794975280761719 ,0.005095844511284611  ,0.05030377705891927 ,0.006123712324779406 ,67.65179657972332 ,1000                   ,                         ,0.0190194712800225   ,rbf                ,4484                 ,"{'model__C': 67.65179657972332, 'model__cache_size': 1000, 'model__class_weight': None, 'model__gamma': 0.0190194712800225, 'model__kernel': 'rbf', 'model__max_iter': 4484}"         ,0.6334056399132321 ,0.6594360086767896 ,0.6239130434782608 ,0.6389182306894275 ,0.015016918390564665  ,69
69 ,0.07795524597167969 ,0.0008152693941415111 ,0.05596741040547689 ,0.006372492316388069 ,81.6676197331698  ,200                    ,                         ,0.35677981382917     ,rbf                ,1111                 ,"{'model__C': 81.6676197331698, 'model__cache_size': 200, 'model__class_weight': None, 'model__gamma': 0.35677981382917, 'model__kernel': 'rbf', 'model__max_iter': 1111}"             ,0.648590021691974  ,0.6377440347071583 ,0.6282608695652174 ,0.6381983086547832 ,0.008305555576954532  ,70
70 ,0.1130208174387614  ,0.004361412080791434  ,0.05199662844340006 ,0.0014132119820997567,52.51245223917422 ,200                    ,                         ,0.4702725294072303   ,rbf                ,8373                 ,"{'model__C': 52.51245223917422, 'model__cache_size': 200, 'model__class_weight': None, 'model__gamma': 0.4702725294072303, 'model__kernel': 'rbf', 'model__max_iter': 8373}"          ,0.6529284164859002 ,0.6399132321041214 ,0.6217391304347826 ,0.6381935930082681 ,0.012790901976524828  ,71
71 ,0.09627628326416016 ,0.004918473577503314  ,0.045641024907430015,0.004024575018422421 ,81.5862458136845  ,200                    ,                         ,0.013648466672931223 ,rbf                ,8512                 ,"{'model__C': 81.5862458136845, 'model__cache_size': 200, 'model__class_weight': None, 'model__gamma': 0.013648466672931223, 'model__kernel': 'rbf', 'model__max_iter': 8512}"         ,0.6268980477223427 ,0.665943600867679  ,0.6195652173913043 ,0.6374689553271087 ,0.020355943917552115  ,72
72 ,0.1036069393157959  ,0.005433140671331156  ,0.05630048116048177 ,0.007405374039663153 ,165.81085759775226,1000                   ,                         ,0.28221700427161933  ,rbf                ,8492                 ,"{'model__C': 165.81085759775226, 'model__cache_size': 1000, 'model__class_weight': None, 'model__gamma': 0.28221700427161933, 'model__kernel': 'rbf', 'model__max_iter': 8492}"       ,0.6334056399132321 ,0.6399132321041214 ,0.6347826086956522 ,0.6360338269043352 ,0.0028001606245637747 ,73
73 ,0.08428502082824707 ,0.0020528379718235132 ,0.05064161618550619 ,0.0030943329007198984,16.846790340318986,500                    ,balanced                 ,0.18259379686462707  ,rbf                ,1230                 ,"{'model__C': 16.846790340318986, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.18259379686462707, 'model__kernel': 'rbf', 'model__max_iter': 1230}"  ,0.631236442516269  ,0.6442516268980477 ,0.6326086956521739 ,0.6360322550221635 ,0.005838911153791549  ,74
74 ,0.08795046806335449 ,0.0032643869492085665 ,0.06562964121500652 ,0.01460534411566533  ,14.946006606751656,200                    ,balanced                 ,0.20739972277244562  ,rbf                ,3155                 ,"{'model__C': 14.946006606751656, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.20739972277244562, 'model__kernel': 'rbf', 'model__max_iter': 3155}"  ,0.6334056399132321 ,0.6464208242950108 ,0.6282608695652174 ,0.6360291112578201 ,0.007642335610223794  ,75
75 ,0.09261298179626465 ,0.006940251273249656  ,0.05363583564758301 ,0.004985838710369487 ,104.9175712447296 ,500                    ,                         ,0.297879121883808    ,rbf                ,2064                 ,"{'model__C': 104.9175712447296, 'model__cache_size': 500, 'model__class_weight': None, 'model__gamma': 0.297879121883808, 'model__kernel': 'rbf', 'model__max_iter': 2064}"           ,0.648590021691974  ,0.6334056399132321 ,0.6260869565217392 ,0.6360275393756484 ,0.009372041866004908  ,76
76 ,0.12026349703470866 ,0.0016975550875631372 ,0.047639687856038414,0.0004690665784942205,300.39960058609313,500                    ,                         ,0.01128955729618879  ,rbf                ,7480                 ,"{'model__C': 300.39960058609313, 'model__cache_size': 500, 'model__class_weight': None, 'model__gamma': 0.01128955729618879, 'model__kernel': 'rbf', 'model__max_iter': 7480}"        ,0.6334056399132321 ,0.6507592190889371 ,0.6239130434782608 ,0.6360259674934766 ,0.01111542093072083   ,77
77 ,0.09794227282206218 ,0.0037400059278267506 ,0.05097039540608724 ,0.004963778594763249 ,9.133727978198273 ,500                    ,balanced                 ,0.26884585115949905  ,rbf                ,6686                 ,"{'model__C': 9.133727978198273, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.26884585115949905, 'model__kernel': 'rbf', 'model__max_iter': 6686}"   ,0.6399132321041214 ,0.6420824295010846 ,0.6239130434782608 ,0.635302901694489  ,0.008102386766711923  ,78
78 ,0.08878469467163086 ,0.0036376392991622018 ,0.05088535944620768 ,0.004238385100667719 ,19.995580970079768,1000                   ,balanced                 ,0.13513931531886222  ,rbf                ,8135                 ,"{'model__C': 19.995580970079768, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.13513931531886222, 'model__kernel': 'rbf', 'model__max_iter': 8135}" ,0.6399132321041214 ,0.6442516268980477 ,0.6217391304347826 ,0.6353013298123172 ,0.009752105971327184  ,79
79 ,0.12925847371419272 ,0.004187671491585309  ,0.04897324244181315 ,0.0029422491619774693,426.8773939601984 ,500                    ,                         ,0.008719399369795726 ,rbf                ,8908                 ,"{'model__C': 426.8773939601984, 'model__cache_size': 500, 'model__class_weight': None, 'model__gamma': 0.008719399369795726, 'model__kernel': 'rbf', 'model__max_iter': 8908}"        ,0.631236442516269  ,0.648590021691974  ,0.6239130434782608 ,0.6345798358955013 ,0.010348011818903165  ,80
80 ,0.09095311164855957 ,0.01041414526099022   ,0.04730033874511719 ,0.004192023525444256 ,38.94206578010433 ,200                    ,balanced                 ,0.121228755622449    ,rbf                ,3571                 ,"{'model__C': 38.94206578010433, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.121228755622449, 'model__kernel': 'rbf', 'model__max_iter': 3571}"     ,0.6399132321041214 ,0.6420824295010846 ,0.6217391304347826 ,0.6345782640133295 ,0.009121727454182394  ,81
81 ,0.07828720410664876 ,0.0032987174280987267 ,0.05097047487894694 ,0.0073441407260840365,66.41319712349923 ,500                    ,balanced                 ,0.05020169787271848  ,rbf                ,1151                 ,"{'model__C': 66.41319712349923, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.05020169787271848, 'model__kernel': 'rbf', 'model__max_iter': 1151}"   ,0.6442516268980477 ,0.6399132321041214 ,0.6195652173913043 ,0.6345766921311577 ,0.010761465134015177  ,82
82 ,0.0936126708984375  ,0.004918844974839328  ,0.04530739784240723 ,0.0020536501574802643,71.6737278914442  ,1000                   ,balanced                 ,0.04736678788031556  ,rbf                ,6766                 ,"{'model__C': 71.6737278914442, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.04736678788031556, 'model__kernel': 'rbf', 'model__max_iter': 6766}"   ,0.6442516268980477 ,0.6420824295010846 ,0.6173913043478261 ,0.6345751202489861 ,0.012183021000022092  ,83
83 ,0.09727740287780762 ,0.003397182893494282  ,0.05164178212483724 ,0.006596194436538946 ,75.7908940625521  ,1000                   ,balanced                 ,0.1014537448204616   ,rbf                ,6190                 ,"{'model__C': 75.7908940625521, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.1014537448204616, 'model__kernel': 'rbf', 'model__max_iter': 6190}"    ,0.6420824295010846 ,0.6334056399132321 ,0.6260869565217392 ,0.6338583419786853 ,0.006537965704421715  ,84
84 ,0.1265899340311686  ,0.004646119549837615  ,0.04930607477823893 ,0.010493233081314415 ,364.02995536277604,1000                   ,                         ,0.009497731319666445 ,rbf                ,8928                 ,"{'model__C': 364.02995536277604, 'model__cache_size': 1000, 'model__class_weight': None, 'model__gamma': 0.009497731319666445, 'model__kernel': 'rbf', 'model__max_iter': 8928}"      ,0.631236442516269  ,0.6464208242950108 ,0.6239130434782608 ,0.6338567700965135 ,0.009373709219391482  ,85
85 ,0.09000515937805176 ,0.005990630945363414  ,0.060127973556518555,0.005895513694427462 ,42.90433017039748 ,200                    ,balanced                 ,0.17756070711417982  ,rbf                ,4762                 ,"{'model__C': 42.90433017039748, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.17756070711417982, 'model__kernel': 'rbf', 'model__max_iter': 4762}"   ,0.6399132321041214 ,0.6399132321041214 ,0.6217391304347826 ,0.6338551982143418 ,0.008567353688242175  ,86
86 ,0.1076056957244873  ,0.0060150827681318166 ,0.049303929011027016,0.005182826073907179 ,155.88310318487416,200                    ,balanced                 ,0.0682049596573356   ,rbf                ,8472                 ,"{'model__C': 155.88310318487416, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.0682049596573356, 'model__kernel': 'rbf', 'model__max_iter': 8472}"   ,0.631236442516269  ,0.6334056399132321 ,0.6347826086956522 ,0.6331415637083845 ,0.0014597090633468378 ,87
87 ,0.09527929623921712 ,0.0004704718653628089 ,0.06063167254130045 ,0.005434846064313168 ,46.92680899768591 ,200                    ,balanced                 ,0.13167456935454494  ,rbf                ,3829                 ,"{'model__C': 46.92680899768591, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.13167456935454494, 'model__kernel': 'rbf', 'model__max_iter': 3829}"   ,0.6377440347071583 ,0.6355748373101953 ,0.6260869565217392 ,0.6331352761796976 ,0.00506197997080985   ,88
88 ,0.07862146695454915 ,0.003856321103778165  ,0.0546415646870931  ,0.002493157155498385 ,55.781419390842736,500                    ,                         ,0.011416743519186584 ,rbf                ,1330                 ,"{'model__C': 55.781419390842736, 'model__cache_size': 500, 'model__class_weight': None, 'model__gamma': 0.011416743519186584, 'model__kernel': 'rbf', 'model__max_iter': 1330}"       ,0.6225596529284165 ,0.6550976138828634 ,0.6217391304347826 ,0.6331321324153542 ,0.015535552696213883  ,89
89 ,0.0862887700398763  ,0.001242848319115736  ,0.06729920705159505 ,0.009451815955680601 ,49.29884540601712 ,200                    ,balanced                 ,0.18782533778441282  ,rbf                ,5337                 ,"{'model__C': 49.29884540601712, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.18782533778441282, 'model__kernel': 'rbf', 'model__max_iter': 5337}"   ,0.6377440347071583 ,0.6420824295010846 ,0.6195652173913043 ,0.6331305605331824 ,0.009754291987450661  ,90
90 ,0.08661715189615886 ,0.006545982404764755  ,0.05396874745686849 ,0.009195954170056779 ,48.89587009811018 ,500                    ,                         ,0.014794441343927895 ,rbf                ,9523                 ,"{'model__C': 48.89587009811018, 'model__cache_size': 500, 'model__class_weight': None, 'model__gamma': 0.014794441343927895, 'model__kernel': 'rbf', 'model__max_iter': 9523}"        ,0.631236442516269  ,0.6594360086767896 ,0.6086956521739131 ,0.6331227011223239 ,0.02075755963749816   ,91
91 ,0.08495187759399414 ,0.003739984399578364  ,0.04997086524963379 ,0.006528384562509878 ,166.70891480578325,1000                   ,balanced                 ,0.09833381846878037  ,rbf                ,1369                 ,"{'model__C': 166.70891480578325, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.09833381846878037, 'model__kernel': 'rbf', 'model__max_iter': 1369}" ,0.6334056399132321 ,0.631236442516269  ,0.6326086956521739 ,0.632416926027225  ,0.0008958928613540227 ,92
92 ,0.07196386655171712 ,0.0014168770955682714 ,0.0649579366048177  ,0.012320446138524404 ,45.64460059011283 ,1000                   ,balanced                 ,0.10718132881697624  ,rbf                ,734                  ,"{'model__C': 45.64460059011283, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.10718132881697624, 'model__kernel': 'rbf', 'model__max_iter': 734}"   ,0.6334056399132321 ,0.6399132321041214 ,0.6239130434782608 ,0.6324106384985382 ,0.006569831549195766  ,93
93 ,0.08461785316467285 ,0.002622541217332582  ,0.05396890640258789 ,0.007252350643290607 ,12.73723936155019 ,500                    ,balanced                 ,0.14303927530768643  ,rbf                ,4405                 ,"{'model__C': 12.73723936155019, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.14303927530768643, 'model__kernel': 'rbf', 'model__max_iter': 4405}"   ,0.6399132321041214 ,0.6334056399132321 ,0.6239130434782608 ,0.6324106384985382 ,0.006569831549195766  ,93
94 ,0.09427952766418457 ,0.005731474581957085  ,0.055301666259765625,0.0012459181162745487,68.96487030729473 ,500                    ,balanced                 ,0.2713442067521659   ,rbf                ,8750                 ,"{'model__C': 68.96487030729473, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.2713442067521659, 'model__kernel': 'rbf', 'model__max_iter': 8750}"    ,0.6377440347071583 ,0.6355748373101953 ,0.6239130434782608 ,0.6324106384985382 ,0.006073614804119499  ,93
95 ,0.0816191832224528  ,0.003856719268482972  ,0.05263606707255045 ,0.007405567133812689 ,54.565135868657265,200                    ,balanced                 ,0.10198788108214846  ,rbf                ,1568                 ,"{'model__C': 54.565135868657265, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.10198788108214846, 'model__kernel': 'rbf', 'model__max_iter': 1568}"  ,0.6334056399132321 ,0.6420824295010846 ,0.6217391304347826 ,0.6324090666163664 ,0.00833495942710664   ,96
96 ,0.08395123481750488 ,0.000816437680364388  ,0.05164170265197754 ,0.0009388795898289137,7.747586881130901 ,1000                   ,balanced                 ,0.14794837762415114  ,rbf                ,9841                 ,"{'model__C': 7.747586881130901, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.14794837762415114, 'model__kernel': 'rbf', 'model__max_iter': 9841}"  ,0.6355748373101953 ,0.631236442516269  ,0.6282608695652174 ,0.631690716463894  ,0.0030031433152906168 ,97
97 ,0.10170833269755046 ,0.0037111097027226047 ,0.05046741167704264 ,0.002683459910940334 ,105.2904084582266 ,1000                   ,balanced                 ,0.09763011917123741  ,rbf                ,8373                 ,"{'model__C': 105.2904084582266, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.09763011917123741, 'model__kernel': 'rbf', 'model__max_iter': 8373}"  ,0.6377440347071583 ,0.6290672451193059 ,0.6282608695652174 ,0.631690716463894  ,0.004292983166302626  ,97
98 ,0.10394001007080078 ,0.005350650682695362  ,0.056644280751546226,0.006796629175388945 ,132.8841330037892 ,500                    ,balanced                 ,0.07796815233359067  ,rbf                ,5992                 ,"{'model__C': 132.8841330037892, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.07796815233359067, 'model__kernel': 'rbf', 'model__max_iter': 5992}"   ,0.6355748373101953 ,0.6334056399132321 ,0.6260869565217392 ,0.6316891445817222 ,0.004059124505876438  ,99
99 ,0.10227402051289876 ,0.002864675642758115  ,0.04797244071960449 ,0.000817605409597504 ,77.05973213882216 ,1000                   ,balanced                 ,0.08789133173918169  ,rbf                ,9186                 ,"{'model__C': 77.05973213882216, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.08789133173918169, 'model__kernel': 'rbf', 'model__max_iter': 9186}"  ,0.6355748373101953 ,0.6377440347071583 ,0.6217391304347826 ,0.6316860008173787 ,0.007089030358841952  ,100
100,0.09627850850423177 ,0.0012473624155303956 ,0.050970872243245445,0.0035571382033755014,33.52496763810817 ,200                    ,balanced                 ,0.09404920709825931  ,rbf                ,2659                 ,"{'model__C': 33.52496763810817, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.09404920709825931, 'model__kernel': 'rbf', 'model__max_iter': 2659}"   ,0.6355748373101953 ,0.6399132321041214 ,0.6195652173913043 ,0.6316844289352069 ,0.008750690779642845  ,101
101,0.06495889027913411 ,0.0028308695514135105 ,0.04930559794108073 ,0.0032979387610658174,78.20663337722502 ,1000                   ,balanced                 ,0.10115156153275294  ,rbf                ,516                  ,"{'model__C': 78.20663337722502, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.10115156153275294, 'model__kernel': 'rbf', 'model__max_iter': 516}"   ,0.6464208242950108 ,0.6334056399132321 ,0.6152173913043478 ,0.6316812851708636 ,0.012796968574857749  ,102
102,0.09727660814921062 ,0.005245587051119464  ,0.04897117614746094 ,0.006973035550937213 ,119.78638819127893,200                    ,balanced                 ,0.037037930155436    ,rbf                ,4286                 ,"{'model__C': 119.78638819127893, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.037037930155436, 'model__kernel': 'rbf', 'model__max_iter': 4286}"    ,0.6464208242950108 ,0.6334056399132321 ,0.6152173913043478 ,0.6316812851708636 ,0.012796968574857749  ,102
103,0.09536465009053548 ,0.0024972976597955722 ,0.0572972297668457  ,0.011897618354206699 ,181.37834722862146,200                    ,balanced                 ,0.18231310335919115  ,rbf                ,3532                 ,"{'model__C': 181.37834722862146, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.18231310335919115, 'model__kernel': 'rbf', 'model__max_iter': 3532}"  ,0.6334056399132321 ,0.6355748373101953 ,0.6239130434782608 ,0.6309645069005628 ,0.005064168680299802  ,104
104,0.08994809786478679 ,0.0074792467544613425 ,0.051637729008992515,0.0028657188708745267,92.32697336099736 ,200                    ,balanced                 ,0.24183010919991277  ,rbf                ,5099                 ,"{'model__C': 92.32697336099736, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.24183010919991277, 'model__kernel': 'rbf', 'model__max_iter': 5099}"   ,0.6355748373101953 ,0.6355748373101953 ,0.6217391304347826 ,0.6309629350183911 ,0.006522214769409102  ,105
105,0.1143185297648112  ,0.0033773394711224232 ,0.04794843991597494 ,0.0028118797151462645,189.47720147092457,200                    ,balanced                 ,0.059882682739986454 ,rbf                ,7341                 ,"{'model__C': 189.47720147092457, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.059882682739986454, 'model__kernel': 'rbf', 'model__max_iter': 7341}" ,0.6290672451193059 ,0.6268980477223427 ,0.6347826086956522 ,0.6302493005124336 ,0.0033256093827322745 ,106
106,0.10832985242207845 ,0.00402909874926891   ,0.0528563658396403  ,0.003279891746293947 ,196.56872807738367,1000                   ,balanced                 ,0.05987451438464722  ,rbf                ,5516                 ,"{'model__C': 196.56872807738367, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.05987451438464722, 'model__kernel': 'rbf', 'model__max_iter': 5516}" ,0.6290672451193059 ,0.6268980477223427 ,0.6347826086956522 ,0.6302493005124336 ,0.0033256093827322745 ,106
107,0.09929569562276204 ,0.003238408016572115  ,0.05515646934509277 ,0.008838486353020793 ,238.12655298459754,1000                   ,balanced                 ,0.05282819748826726  ,rbf                ,3472                 ,"{'model__C': 238.12655298459754, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.05282819748826726, 'model__kernel': 'rbf', 'model__max_iter': 3472}" ,0.6268980477223427 ,0.631236442516269  ,0.6326086956521739 ,0.6302477286302618 ,0.002433932525209478  ,108
108,0.11293665568033855 ,0.005096810803387675  ,0.06296356519063313 ,0.011337056201167636 ,133.27429163284455,1000                   ,balanced                 ,0.09431996574293566  ,rbf                ,6428                 ,"{'model__C': 133.27429163284455, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.09431996574293566, 'model__kernel': 'rbf', 'model__max_iter': 6428}" ,0.6355748373101953 ,0.6268980477223427 ,0.6282608695652174 ,0.6302445848659185 ,0.0038099006271942936 ,109
109,0.09361473719278972 ,0.0020540626962335037 ,0.04863802591959635 ,0.007360241474002778 ,118.99012381167742,1000                   ,balanced                 ,0.09876741730080221  ,rbf                ,7500                 ,"{'model__C': 118.99012381167742, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.09876741730080221, 'model__kernel': 'rbf', 'model__max_iter': 7500}" ,0.6355748373101953 ,0.6268980477223427 ,0.6282608695652174 ,0.6302445848659185 ,0.0038099006271942936 ,109
110,0.09080862998962402 ,0.005328965384285537  ,0.046689907709757485,0.0020360530985019543,80.49575386291163 ,1000                   ,                         ,0.008430956798241278 ,rbf                ,3730                 ,"{'model__C': 80.49575386291163, 'model__cache_size': 1000, 'model__class_weight': None, 'model__gamma': 0.008430956798241278, 'model__kernel': 'rbf', 'model__max_iter': 3730}"       ,0.6160520607375272 ,0.648590021691974  ,0.6260869565217392 ,0.6302430129837467 ,0.013604762150434015  ,111
111,0.11126987139383952 ,0.003297625739644709  ,0.05530095100402832 ,0.006232075334549607 ,201.12308644799396,1000                   ,                         ,0.005806520264207263 ,rbf                ,6905                 ,"{'model__C': 201.12308644799396, 'model__cache_size': 1000, 'model__class_weight': None, 'model__gamma': 0.005806520264207263, 'model__kernel': 'rbf', 'model__max_iter': 6905}"      ,0.6247288503253796 ,0.6464208242950108 ,0.6195652173913043 ,0.6302382973372316 ,0.011635331547314701  ,112
112,0.07262833913167317 ,0.0020464311803366736 ,0.044979254404703774,0.0028326860739963603,227.07514493559154,1000                   ,balanced                 ,0.07434123501127027  ,rbf                ,873                  ,"{'model__C': 227.07514493559154, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.07434123501127027, 'model__kernel': 'rbf', 'model__max_iter': 873}"  ,0.6268980477223427 ,0.6247288503253796 ,0.6369565217391304 ,0.6295278065956176 ,0.005327019857878051  ,113
113,0.10775470733642578 ,0.005555253406564907  ,0.05393226941426595 ,0.00802429504870759  ,225.57667543306135,500                    ,balanced                 ,0.0759529502353069   ,rbf                ,9861                 ,"{'model__C': 225.57667543306135, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.0759529502353069, 'model__kernel': 'rbf', 'model__max_iter': 9861}"   ,0.6290672451193059 ,0.6247288503253796 ,0.6347826086956522 ,0.6295262347134458 ,0.0041172416274008    ,114
114,0.0916140079498291  ,0.004494589582114586  ,0.05663418769836426 ,0.0030896709629861336,80.47940292211136 ,500                    ,balanced                 ,0.054434941308953856 ,rbf                ,6151                 ,"{'model__C': 80.47940292211136, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.054434941308953856, 'model__kernel': 'rbf', 'model__max_iter': 6151}"  ,0.631236442516269  ,0.6355748373101953 ,0.6217391304347826 ,0.6295168034204156 ,0.00577780610904497   ,115
115,0.08428510030110677 ,0.0030899195104936235 ,0.04497424761454264 ,0.00571175252862708  ,80.82304819313313 ,500                    ,balanced                 ,0.05440378655320514  ,rbf                ,1587                 ,"{'model__C': 80.82304819313313, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.05440378655320514, 'model__kernel': 'rbf', 'model__max_iter': 1587}"   ,0.631236442516269  ,0.6355748373101953 ,0.6217391304347826 ,0.6295168034204156 ,0.00577780610904497   ,115
